category,ticker,fund_name,current_map,expected,status,confidence
Thematic,ITB US,ISHARES U.S. HOME CONSTRUCTION ETF,Housing,,UNCLEAR,LOW
Thematic,ITEQ US,AMPLIFY BLUESTAR ISRAEL TECHNOLOGY ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,IVES US,DAN IVES WEDBUSH AI REVOLUTION ETF,Artificial Intelligence,Artificial Intelligence,OK,HIGH
Thematic,IVRS US,ISHARES FUTURE METAVERSE TECH AND COMMUNICATIONS ETF,Metaverse & Video Gaming,,UNCLEAR,LOW
Thematic,IZRL US,ARK ISRAEL INNOVATIVE TECHNOLOGY ETF,General Thematic,,UNCLEAR,LOW
Thematic,JEDI US,DEFIANCE DRONE AND MODERN WARFARE ETF,,Defense,MISMATCH,HIGH
Thematic,JETS US,US GLOBAL JETS ETF,"Travel, Vacation & Leisure",,UNCLEAR,LOW
Thematic,JHAI US,JANUS HENDERSON GLOBAL ARTIFICIAL INTELLIGENCE ETF,Artificial Intelligence,Artificial Intelligence,OK,HIGH
Thematic,JOET US,VIRTUS TERRANOVA U.S. QUALITY MOMENTUM ETF,Strategy,,UNCLEAR,LOW
Thematic,JTEK US,JPMORGAN US TECH LEADERS ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,KARS US,KRANESHARES ELECTRIC VEHICLES AND FUTURE MOBILITY INDEX ETF,Electric Car & Battery,,UNCLEAR,LOW
Thematic,KDEF US,PLUS KOREA DEFENSE INDUSTRY INDEX ETF,Defense,Defense,OK,HIGH
Thematic,KGRN US,KRANESHARES MSCI CHINA CLEAN TECHNOLOGY INDEX ETF,Clean Energy,,UNCLEAR,LOW
Thematic,KNCT US,INVESCO NEXT GEN CONNECTIVITY ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,KOMP US,STATE STREET SPDR S&P KENSHO NEW ECONOMIES COMPOSITE ETF,Artificial Intelligence,,UNCLEAR,LOW
Thematic,KQQQ US,KURV TECHNOLOGY TITANS SELECT ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,KROP US,GLOBAL X AGTECH & FOOD INNOVATION ETF,Future of Food,Future of Food,OK,HIGH
Thematic,KTEC US,KRANESHARES HANG SENG TECH INDEX ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,KWEB US,KRANESHARES CSI CHINA INTERNET ETF,EM Tech,,UNCLEAR,LOW
Thematic,LEGR US,FIRST TRUST INDXX INNOVATIVE TRANSACTION & PROCESS ETF,Blockchain & Crypto,,UNCLEAR,LOW
Thematic,LFSC US,F/M EMERALD LIFE SCIENCES INNOVATION ETF,General Thematic,Healthcare,MISMATCH,HIGH
Thematic,LIMI US,THEMES LITHIUM & BATTERY METAL MINERS ETF,Electric Car & Battery,Electric Car & Battery,OK,HIGH
Thematic,LIT US,GLOBAL X LITHIUM & BATTERY TECH ETF,Electric Car & Battery,Electric Car & Battery,OK,HIGH
Thematic,LITP US,SPROTT LITHIUM MINERS ETF,Electric Car & Battery,,UNCLEAR,LOW
Thematic,LOPP US,GABELLI LOVE OUR PLANET & PEOPLE ETF,Environment,,UNCLEAR,LOW
Thematic,LOUP US,INNOVATOR DEEPWATER FRONTIER TECH ETF,Artificial Intelligence,,UNCLEAR,LOW
Thematic,LRND US,NYLI US LARGE CAP R&D LEADERS ETF,Innovation,,UNCLEAR,LOW
Thematic,LRNZ US,ELEVATION SERIES TRUST - TRUESHARES TECHNOLOGY AI & DEEP LEARNING ETF,Artificial Intelligence,Artificial Intelligence,OK,HIGH
Thematic,MARS US,ROUNDHILL SPACE & TECHNOLOGY ETF,Space,Space,OK,HIGH
Thematic,MDEV US,FIRST TRUST INDXX MEDICAL DEVICES ETF,Healthcare,Healthcare,OK,HIGH
Thematic,MEDI US,HARBOR HEALTH CARE ETF,Healthcare,Healthcare,OK,HIGH
Thematic,MEDX US,HORIZON KINETICS MEDICAL ETF,Healthcare,Healthcare,OK,HIGH
Thematic,METV US,ROUNDHILL BALL METAVERSE ETF,Metaverse & Video Gaming,,UNCLEAR,LOW
Thematic,MGNR US,AMERICAN BEACON GLG NATURAL RESOURCES ETF,Natural Resources,Natural Resources,OK,HIGH
Thematic,MILN US,GLOBAL X FUNDS GLOBAL X MILLENNIAL CONSUMER ETF,Consumer,,UNCLEAR,LOW
Thematic,MINV US,MATTHEWS ASIA INNOVATORS ACTIVE ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,MISL US,FIRST TRUST INDXX AEROSPACE & DEFENSE ETF,Defense,Defense,OK,HIGH
Thematic,MJ US,AMPLIFY ALTERNATIVE HARVEST ETF,Cannabis and Psychedelics,,UNCLEAR,LOW
Thematic,MLPA US,GLOBAL X MLP ETF,Infrastructure,,UNCLEAR,LOW
Thematic,MLPX US,GLOBAL X MLP & ENERGY INFRASTRUCTURE ETF,Infrastructure,Infrastructure,OK,HIGH
Thematic,MOO US,VANECK AGRIBUSINESS ETF,Agriculture,,UNCLEAR,LOW
Thematic,MOTO US,GUINNESS ATKINSON SMART TRANSPORTATION & TECHNOLOGY ETF,Electric Car & Battery,,UNCLEAR,LOW
Thematic,MSOS US,ADVISORSHARES PURE US CANNABIS ETF,Cannabis and Psychedelics,Cannabis and Psychedelics,OK,HIGH
Thematic,NANR US,STATE STREET SPDR S&P NORTH AMERICAN NATURAL RESOURCES ETF,Natural Resources,Natural Resources,OK,HIGH
Thematic,NASA US,TEMA SPACE INNOVATORS ETF,Space & Aerospace,Space,MISMATCH,HIGH
Thematic,NATO US,THEMES TRANSATLANTIC DEFENSE ETF,Defense,Defense,OK,HIGH
Thematic,NBDS US,NEUBERGER DISRUPTERS ETF,Innovation,,UNCLEAR,LOW
Thematic,NBET US,NEUBERGER ENERGY TRANSITION & INFRASTRUCTURE ETF,Infrastructure,Infrastructure,OK,HIGH
Thematic,NERD US,ROUNDHILL VIDEO GAMES ETF,Metaverse & Video Gaming,,UNCLEAR,LOW
Thematic,NFRA US,FLEXSHARES STOXX GLOBAL BROAD INFRASTRUCTURE INDEX FUND,Infrastructure,Infrastructure,OK,HIGH
Thematic,NLR US,VANECK URANIUM AND NUCLEAR ETF,Nuclear,Nuclear,OK,HIGH
Thematic,NRES US,XTRACKERS RREEF GLOBAL NATURAL RESOURCES ETF,Natural Resources,Natural Resources,OK,HIGH
Thematic,NUKZ US,RANGE NUCLEAR RENAISSANCE INDEX ETF,Nuclear,Nuclear,OK,HIGH
Thematic,NXTE US,AXS GREEN ALPHA ETF,Environment,,UNCLEAR,LOW
Thematic,NXTG US,FIRST TRUST INDXX NEXTG ETF,5G,,UNCLEAR,LOW
Thematic,NZAC US,STATE STREET SPDR MSCI ACWI CLIMATE PARIS ALIGNED ETF,Low Carbon,Low Carbon,OK,HIGH
Thematic,NZUS US,STATE STREET SPDR MSCI USA CLIMATE PARIS ALIGNED ETF,Low Carbon,Low Carbon,OK,HIGH
Thematic,OBOR US,KRANESHARES MSCI ONE BELT ONE ROAD INDEX ETF,Infrastructure,,UNCLEAR,LOW
Thematic,ODDS US,PACER BLUESTAR DIGITAL ENTERTAINMENT ETF,Sports & Esports,,UNCLEAR,LOW
Thematic,OGIG US,ALPS O'SHARES GLOBAL INTERNET GIANTS ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,OND US,PROSHARES ON-DEMAND ETF,Consumer,,UNCLEAR,LOW
Thematic,ONLN US,PROSHARES ONLINE RETAIL ETF,Consumer,,UNCLEAR,LOW
Thematic,OZEM US,ROUNDHILL GLP-1 & WEIGHT LOSS ETF,Healthcare,,UNCLEAR,LOW
Thematic,PAVE US,GLOBAL X US INFRASTRUCTURE DEVELOPMENT ETF,Infrastructure,Infrastructure,OK,HIGH
Thematic,PAWZ US,PROSHARES PET CARE ETF,Consumer,,UNCLEAR,LOW
Thematic,PBD US,INVESCO GLOBAL CLEAN ENERGY ETF,Clean Energy,Clean Energy,OK,HIGH
Thematic,PBOT US,PICTET AI & AUTOMATION ETF,Artificial Intelligence,Artificial Intelligence,OK,HIGH
Thematic,PBW US,INVESCO WILDERHILL CLEAN ENERGY ETF,Clean Energy,Clean Energy,OK,HIGH
Thematic,PEJ US,INVESCO LEISURE & ENTERTAINMENT ETF,"Travel, Vacation & Leisure","Travel, Vacation & Leisure",OK,HIGH
Thematic,PFUT US,PUTNAM SUSTAINABLE FUTURE ETF,Environment,Environment,OK,MEDIUM
Thematic,PHO US,INVESCO WATER RESOURCES ETF,Water,Water,OK,HIGH
Thematic,PINK US,SIMPLIFY HEALTH CARE ETF,Healthcare,Healthcare,OK,HIGH
Thematic,PIO US,INVESCO GLOBAL WATER ETF,Water,Water,OK,HIGH
Thematic,PIPE US,INVESCO STEELPATH MLP & ENERGY INFRASTRUCTURE ETF,Infrastructure,Infrastructure,OK,HIGH
Thematic,PJBF US,PGIM JENNISON BETTER FUTURE ETF,Environment,,UNCLEAR,LOW
Thematic,PKB US,INVESCO BUILDING & CONSTRUCTION ETF,Infrastructure,,UNCLEAR,LOW
Thematic,POWA US,INVESCO BLOOMBERG PRICING POWER ETF,Strategy,,UNCLEAR,LOW
Thematic,PPA US,INVESCO AEROSPACE & DEFENSE ETF,Defense,Defense,OK,HIGH
Thematic,PPI US,ASTORIA REAL ASSETS ETF,Inflation,,UNCLEAR,LOW
Thematic,PSIL US,ADVISORSHARES PSYCHEDELICS ETF,Cannabis and Psychedelics,,UNCLEAR,LOW
Thematic,PSWD US,XTRACKERS CYBERSECURITY SELECT EQUITY ETF,Cybersecurity,Cybersecurity,OK,HIGH
Thematic,PWER US,NOMURA ENERGY TRANSITION ETF,Clean Energy,,UNCLEAR,LOW
Thematic,PWRD US,TCW TRANSFORM SYSTEMS ETF,Low Carbon,,UNCLEAR,LOW
Thematic,QCLN US,FIRST TRUST NASDAQ CLEAN EDGE GREEN ENERGY INDEX FUND,Clean Energy,,UNCLEAR,LOW
Thematic,QQQS US,INVESCO NASDAQ FUTURE GEN 200 ETF,Innovation,,UNCLEAR,LOW
Thematic,QTUM US,DEFIANCE QUANTUM ETF,Quantum Computing,,UNCLEAR,LOW
Thematic,RBLD US,FIRST TRUST ALERIAN US NEXTGEN INFRASTRUCTURE ETF,Infrastructure,Infrastructure,OK,HIGH
Thematic,RIFR US,RUSSELL INVESTMENTS GLOBAL INFRASTRUCTURE ETF,Infrastructure,Infrastructure,OK,HIGH
Thematic,RNRG US,GLOBAL X RENEWABLE ENERGY PRODUCERS ETF,Clean Energy,Clean Energy,OK,HIGH
Thematic,RNWZ US,ELEVATION SERIES TRUST - TRUESHARES EAGLE GLOBAL RENEWABLE ENERGY INCOME ETF,Clean Energy,Clean Energy,OK,HIGH
Thematic,ROBO US,ROBO GLOBAL ROBOTICS AND AUTOMATION INDEX ETF,Robotics & Automation,Robotics & Automation,OK,HIGH
Thematic,ROBT US,FIRST TRUST NASDAQ ARTIFICIAL INTELLIGENCE AND ROBOTICS ETF,Robotics & Automation,Robotics & Automation,OK,HIGH
Thematic,ROKT US,STATE STREET SPDR S&P KENSHO FINAL FRONTIERS ETF,Space,,UNCLEAR,LOW
Thematic,RSHO US,TEMA AMERICAN RESHORING ETF,Strategy,,UNCLEAR,LOW
Thematic,SAGP US,STRATEGAS GLOBAL POLICY OPPORTUNITIES ETF,Strategy,,UNCLEAR,LOW
Thematic,SCAP US,INFRASTRUCTURE CAPITAL SMALL CAP INCOME ETF,Infrastructure,Infrastructure,OK,HIGH
Thematic,SHE US,STATE STREET SPDR MSCI USA GENDER DIVERSITY ETF,Corporate Culture,,UNCLEAR,LOW
Thematic,SHLD US,GLOBAL X DEFENSE TECH ETF,Defense,Defense,OK,HIGH
Thematic,SHPP US,PACER INDUSTRIALS AND LOGISTICS ETF,Infrastructure,,UNCLEAR,LOW
Thematic,SIMS US,STATE STREET SPDR S&P KENSHO INTELLIGENT STRUCTURES ETF,Infrastructure,,UNCLEAR,LOW
Thematic,SKYY US,FIRST TRUST CLOUD COMPUTING ETF,Cloud Computing,Cloud Computing,OK,HIGH
Thematic,SNSR US,GLOBAL X INTERNET OF THINGS ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,SOCL US,GLOBAL X SOCIAL MEDIA ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,SOLR US,GUINNESS ATKINSON SUSTAINABLE ENERGY ETF,Clean Energy,Clean Energy,OK,HIGH
Thematic,SPAM US,THEMES CYBERSECURITY ETF,Cybersecurity,Cybersecurity,OK,HIGH
Thematic,SPAQ US,HORIZON KINETICS SPAC ACTIVE ETF,IPO & SPAC,IPO & SPAC,OK,HIGH
Thematic,SPCI US,TUTTLE CAPITAL SPACE INDUSTRY INCOME BLAST ETF,Space & Aerospace,Space,MISMATCH,HIGH
Thematic,SPCZ US,ELEVATION SERIES TRUST - RIVERNORTH ENHANCED PRE-MERGER SPAC ETF,IPO & SPAC,IPO & SPAC,OK,HIGH
Thematic,SPRX US,SPEAR ALPHA ETF,Innovation,,UNCLEAR,LOW
Thematic,SRVR US,PACER DATA & INFRASTRUCTURE REAL ESTATE ETF,Infrastructure,Infrastructure,OK,HIGH
Thematic,STXD US,STRIVE 1000 DIVIDEND GROWTH ETF,Strategy,,UNCLEAR,LOW
Thematic,SUPL US,PROSHARES SUPPLY CHAIN LOGISTICS ETF,Infrastructure,,UNCLEAR,LOW
Thematic,SUPP US,TCW TRANSFORM SUPPLY CHAIN ETF,Strategy,,UNCLEAR,LOW
Thematic,SURI US,SIMPLIFY PROPEL OPPORTUNITIES ETF,Healthcare,,UNCLEAR,LOW
Thematic,TAN US,INVESCO SOLAR ETF,Clean Energy,Clean Energy,OK,HIGH
Thematic,TCAI US,TORTOISE AI INFRASTRUCTURE ETF,Artificial Intelligence,Artificial Intelligence,OK,HIGH
Thematic,TCHI US,ISHARES MSCI CHINA MULTISECTOR TECH ETF,EM Tech,,UNCLEAR,LOW
Thematic,TEC US,HARBOR TRANSFORMATIVE TECHNOLOGIES ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,TECB US,ISHARES U.S. TECH BREAKTHROUGH MULTISECTOR ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,TEKX US,STATE STREET GALAXY TRANSFORMATIVE TECH ACCELERATORS ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,TEKY US,LAZARD NEXT GEN TECHNOLOGIES ETF,General Thematic,,UNCLEAR,LOW
Thematic,TESL US,SIMPLIFY VOLT TSLA REVOLUTION ETF,Electric Car & Battery,,UNCLEAR,LOW
Thematic,THMZ US,LAZARD EQUITY MEGATRENDS ETF,General Thematic,,UNCLEAR,LOW
Thematic,THNQ US,ROBO GLOBAL ARTIFICIAL INTELLIGENCE ETF,Artificial Intelligence,Artificial Intelligence,OK,HIGH
Thematic,TIME US,CLOCKWISE U.S. CORE EQUITY ETF,Innovation,,UNCLEAR,LOW
Thematic,TINY US,PROSHARES NANOTECHNOLOGY ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,TMAT US,MAIN THEMATIC INNOVATION ETF,Innovation,,UNCLEAR,LOW
Thematic,TNXT US,T ROWE PRICE INNOVATION LEADERS ETF,General Thematic,,UNCLEAR,LOW
Thematic,TOLL US,TEMA DURABLE QUALITY ETF,Strategy,,UNCLEAR,LOW
Thematic,TOLZ US,PROSHARES DJ BROOKFIELD GLOBAL INFRASTRUCTURE ETF,Infrastructure,Infrastructure,OK,HIGH
Thematic,TRFK US,PACER DATA AND DIGITAL REVOLUTION ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,TRFM US,AAM TRANSFORMERS ETF,Consumer,,UNCLEAR,LOW
Thematic,UFO US,PROCURE SPACE ETF,Space,Space,OK,HIGH
Thematic,UPGR US,XTRACKERS US GREEN INFRASTRUCTURE SELECT EQUITY ETF,Infrastructure,Infrastructure,OK,HIGH
Thematic,URA US,GLOBAL X URANIUM ETF,Nuclear,Nuclear,OK,HIGH
Thematic,URAN US,THEMES URANIUM & NUCLEAR ETF,Nuclear,Nuclear,OK,HIGH
Thematic,URNJ US,SPROTT JUNIOR URANIUM MINERS ETF,Nuclear,Nuclear,OK,HIGH
Thematic,URNM US,SPROTT URANIUM MINERS ETF,Nuclear,Nuclear,OK,HIGH
Thematic,USAI US,PACER AMERICAN ENERGY INFRASTRUCTURE ETF,Infrastructure,Infrastructure,OK,HIGH
Thematic,USNZ US,XTRACKERS NET ZERO PATHWAY PARIS ALIGNED US EQUITY ETF,Low Carbon,Low Carbon,OK,HIGH
Thematic,VCLN US,VIRTUS DUFF & PHELPS CLEAN ENERGY ETF,Clean Energy,Clean Energy,OK,HIGH
Thematic,VEGI US,ISHARES MSCI AGRICULTURE PRODUCERS ETF,Agriculture,Agriculture,OK,HIGH
Thematic,VEGN US,US VEGAN CLIMATE ETF,Environment,Environment,OK,MEDIUM
Thematic,VERS US,PROSHARES METAVERSE ETF,Metaverse & Video Gaming,,UNCLEAR,LOW
Thematic,VICE US,ADVISORSHARES VICE ETF,Cannabis and Psychedelics,,UNCLEAR,LOW
Thematic,VRAI US,VIRTUS REAL ASSET INCOME ETF,Infrastructure,,UNCLEAR,LOW
Thematic,WAR US,US GLOBAL TECHNOLOGY AND AEROSPACE & DEFENSE ETF,Defense,Defense,OK,HIGH
Thematic,WCBR US,WISDOMTREE CYBERSECURITY FUND,Cybersecurity,Cybersecurity,OK,HIGH
Thematic,WCEO US,HYPATIA WOMEN CEO ETF,Corporate Culture,,UNCLEAR,LOW
Thematic,WCLD US,WISDOMTREE CLOUD COMPUTING FUND,Cloud Computing,Cloud Computing,OK,HIGH
Thematic,WDNA US,WISDOMTREE BIOREVOLUTION FUND,Healthcare,,UNCLEAR,LOW
Thematic,WEED US,ROUNDHILL CANNABIS ETF,Cannabis and Psychedelics,Cannabis and Psychedelics,OK,HIGH
Thematic,WISE US,THEMES GENERATIVE ARTIFICIAL INTELLIGENCE ETF,Artificial Intelligence,Artificial Intelligence,OK,HIGH
Thematic,WOMN US,IMPACT SHARES WOMEN'S EMPOWERMENT ETF,Corporate Culture,,UNCLEAR,LOW
Thematic,WOOD US,ISHARES GLOBAL TIMBER & FORESTRY ETF,Agriculture,Natural Resources,MISMATCH,HIGH
Thematic,WRND US,NYLI GLOBAL EQUITY R&D LEADERS ETF,General Thematic,,UNCLEAR,LOW
Thematic,WTAI US,WISDOMTREE ARTIFICIAL INTELLIGENCE AND INNOVATION FUND,Artificial Intelligence,Artificial Intelligence,OK,HIGH
Thematic,WUGI US,AXS ESOTERICA NEXTG ECONOMY ETF,5G,,UNCLEAR,LOW
Thematic,XAIX US,XTRACKERS ARTIFICIAL INTELLIGENCE AND BIG DATA ETF,Artificial Intelligence,Artificial Intelligence,OK,HIGH
Thematic,XAR US,STATE STREET SPDR S&P AEROSPACE & DEFENSE ETF,Defense,Defense,OK,HIGH
Thematic,XDAT US,FRANKLIN EXPONENTIAL DATA ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,XDEF US,XTRACKERS EUROPE DEFENSE TECHNOLOGIES ETF,Defense,Defense,OK,HIGH
Thematic,XHB US,STATE STREET SPDR S&P HOMEBUILDERS ETF,Housing,,UNCLEAR,LOW
Thematic,XITK US,STATE STREET SPDR FACTSET INNOVATIVE TECHNOLOGY ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,XOVR US,ERSHARES PRIVATE-PUBLIC CROSSOVER ETF,Corporate Culture,,UNCLEAR,LOW
Thematic,XPND US,FIRST TRUST EXPANDED TECHNOLOGY ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,XSW US,STATE STREET SPDR S&P SOFTWARE & SERVICES ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,XT US,ISHARES FUTURE EXPONENTIAL TECHNOLOGIES ETF,Innovation,,UNCLEAR,LOW
Thematic,XTL US,STATE STREET SPDR S&P TELECOM ETF,Tech & Communications,,UNCLEAR,LOW
Thematic,YOLO US,ADVISORSHARES PURE CANNABIS ETF,Cannabis and Psychedelics,Cannabis and Psychedelics,OK,HIGH
Thematic,ZSC US,USCF SUSTAINABLE COMMODITY STRATEGY FUND,Clean Energy,Natural Resources,MISMATCH,HIGH
